number,image,sender_id,label,size,price
490,f4b03f97-5700-41cc-9479-35384ab60a2a,154,Hat,medium,185
491,ca3b6229-6612-4a34-8df7-8081bea80af0,169,Hat,medium,496
492,e352b5ea-5975-486d-bd66-82bb5aafec9d,153,Skirt,small,352
493,2437913a-5a25-48f4-81a6-00bc53cbc711,237,T-Shirt,large,632
496,fa5fe172-a5b0-465a-bf25-7e22e7af43cf,232,Shoes,medium,480
497,d6931665-0329-4263-8574-c36b5764ea90,319,Longsleeve,small,543
498,873dcb7d-34db-488c-b29e-1bbf78102a23,150,Shoes,medium,132
499,f27fed74-1495-44df-b129-8b346c3c57eb,27,Shirt,large,359
500,5d127258-049e-41c0-944f-2bcba5e4a564,244,Hat,medium,333
503,c60db3f4-cb91-4d84-831a-561f53976135,218,Longsleeve,medium,407
506,07384634-05b2-4eae-8251-794855910d46,27,T-Shirt,small,169
507,ac2b8fd1-de2c-495c-9ab2-e4930d36e925,240,T-Shirt,large,553
508,bf583ce5-a849-44b8-afe9-59ab221d9d27,131,Shoes,medium,538
509,ce1c9b72-9889-41cd-8ed1-e6eb4305af68,95,T-Shirt,small,924
511,763f1369-1d31-434d-b2c0-f3dc60576a63,92,Shorts,medium,865
512,b4b507dd-f68c-4fd1-9f25-6e2c2930a569,313,Shirt,large,580
515,2057e208-3431-4fc7-91e6-b1b5dee502fb,164,Outwear,small,524
516,0f4428f4-7d85-4d6d-aaa2-65c220a26dd8,139,T-Shirt,large,845
517,f1e76eb5-13a9-4782-b1eb-7db40004661d,232,Dress,large,944
518,f03266af-e2ee-4fb5-823f-38e238daa944,10,Pants,small,274
520,1faab1ac-d8d4-4711-adbb-7812d7513d41,166,Pants,small,424
521,73d0010c-e5f1-49aa-bc8d-222002cdb5b6,211,Shorts,small,968
523,e871c8b7-723e-47c3-9714-b6821269ff2a,200,Hat,large,959
524,ceebb69d-fc80-4bb8-a061-db135ecc4e89,164,T-Shirt,small,447
525,cbce7a75-5e1d-4450-9b51-714efa55bfa0,232,Pants,small,897
526,1e48d32e-e88a-4435-b06a-c9fb20697647,274,Longsleeve,large,117
527,c477c3e8-540a-4e1f-a100-605ea827f192,86,T-Shirt,medium,143
529,c1480bd3-e7cb-421e-a58b-1b3cb7e4ff27,122,Shoes,small,966
530,778b036d-be9c-4ff0-8db0-29f3cf24c579,84,Shoes,large,476
531,ecf2db5b-2a36-4716-8a06-85c6f33e6b08,65,Skirt,medium,842
532,119518b0-abfc-49a1-88dc-016f2dbd17ff,319,Pants,large,982
535,d174ca83-2d40-41c3-a927-dbbca88df372,258,Longsleeve,medium,324
536,c7883ef6-3249-45ef-a202-383364e14816,293,Shorts,small,316
537,63bb7722-a838-45f6-95be-4a9993373426,186,T-Shirt,medium,667
538,f0b546b4-0181-4be5-9abc-e49d58c4ca0d,35,Longsleeve,medium,130
540,75912d0d-f9b5-450d-9260-87f192a06731,153,Shoes,medium,158
541,54c2556e-de9f-49ca-b266-e01b642e6922,178,Shirt,medium,991
543,7b9bdb6d-e380-4f48-9bc0-e3233a556849,154,Hat,small,452
545,6b779a54-4cdc-4205-ba1f-9597c779a683,221,Dress,medium,334
547,16269b50-4756-4086-9dbc-32f0bf9fd1e3,237,Shorts,medium,290
548,0a85a584-cb49-4795-b2f1-7eebbf09399a,7,T-Shirt,small,629
550,f353e724-4929-4b6b-b0f6-fff7097905c6,154,Hat,small,778
551,d03aa977-8e85-4699-b050-c83390e8bd27,27,Pants,small,682
552,4d81f7a0-9cb3-4c64-a2b7-3ea9b096d091,43,T-Shirt,small,973
553,3878a7f2-61f1-4594-91f1-7e05e6227272,113,Skirt,small,665
554,2ae08b28-adf9-4fc8-b150-513cad510b1e,106,T-Shirt,small,344
555,e9a97cee-c85f-4eb9-87fe-9a7de7e94355,166,Dress,medium,961
556,f5f193c8-5953-4fc8-a385-27352b7c75ea,331,T-Shirt,small,175
558,395badf0-fa1e-47ad-82a5-fb24815941fe,125,T-Shirt,large,366
560,f9c7e0bc-dfde-4720-b6bd-64bfeb2c55fa,153,Skirt,large,911
561,8388e858-234a-4a99-9d7b-146250e964ca,23,Shirt,medium,220
562,8d4775a5-5918-4836-a627-03694dd26565,369,Longsleeve,small,935
563,c8fe377d-a22b-47f2-84c9-3233b9ab26ef,116,T-Shirt,large,124
564,4c816a30-b848-4476-9ae2-a2d8d01e34a8,113,Longsleeve,large,531
565,b6fed6f7-dcb2-4263-9c85-e45f85b06c76,327,Shorts,medium,259
566,efb95540-2516-4117-bef9-021a27eee668,3,Shorts,small,695
567,2df565b9-1115-4dc7-bd4a-060f9490a8fe,330,T-Shirt,small,213
568,6361debd-1437-4d04-acc2-f9dae8157d5c,348,Longsleeve,large,834
569,523ba963-d904-425e-987c-4972f2800a5c,33,Shoes,small,999
571,224eaa85-6c96-4a3e-8f07-2612e569cb2a,343,T-Shirt,small,265
572,7e9e9064-f694-46da-bf8a-6577c3f256b5,169,Longsleeve,large,802
573,889779d4-3902-45f7-9187-8001a6cf2cfc,313,Pants,small,274
574,d1c40058-2462-4a4b-873a-a7d81bbb0542,226,Shorts,medium,100
577,7ed099ea-7a28-4b95-97a5-aac86e19cdbd,154,Hat,medium,185
579,8f2de04f-c93e-4261-9545-690a1bf5ab9f,31,Pants,medium,419
580,fa8d1daa-7813-4f98-a944-915418385ee9,237,Shorts,small,500
581,fb0e4090-f7e7-424a-aa85-44daffcea9a1,364,Shoes,large,481
582,4f9521b3-9cad-4cb2-bf9e-34bd0b10b068,82,Pants,large,817
583,abea332f-bcad-413b-9d82-9e3f4bc22ffa,77,Shoes,small,716
585,c941340b-3bc1-4869-825c-302f33d1ebab,211,Shorts,small,902
586,e360d7df-90fc-4de0-bc17-e8924cbe7222,78,Pants,large,349
587,3ebf66af-1f51-4e17-ba48-6e256d1595e5,141,Shoes,small,624
588,b77cd746-ab20-46cd-9743-cc9588027725,327,Pants,large,774
589,13cdd036-7605-4194-a0ec-29cee3f5e566,78,T-Shirt,medium,654
590,76cea708-f235-4a37-aff3-4811830da0b7,331,T-Shirt,large,997
591,1ea48561-8057-4069-af45-ba753a997e52,164,Shirt,large,722
592,4e11f75a-3717-426e-964b-76cefe0455d9,175,T-Shirt,medium,816
594,3fa6aae4-c8de-4681-bd3b-1faa60dca0d0,293,Pants,small,355
595,221712f1-c75e-4d28-b095-2c8495278151,211,T-Shirt,small,406
596,1210f1df-66ca-4490-992e-d922d47432de,368,T-Shirt,large,243
598,eb93406f-20f2-4840-84e0-aa9febfb2580,124,Dress,large,490
599,bf69747a-2d9b-48a3-87b9-de657ff9450d,201,T-Shirt,small,912
600,9880392c-6e7f-43c9-b975-9962aa4f4f4f,368,Shorts,small,775
601,7d0a2ea3-e1ef-40d7-9d37-542778df3340,201,Shoes,large,268
603,bb2ba16e-a2e0-4f5b-b9bd-e541cd3ad37a,164,Shirt,large,332
604,86a3f65f-8c08-48b6-a783-0e38ffa006ef,138,Hat,small,370
605,f5cedc75-c4b5-40a7-8536-d70f4065ded3,166,T-Shirt,small,159
606,0c99f0b4-3a0d-4d24-bfdd-e9e98914892c,158,Pants,medium,395
607,de9cb15f-6aa5-4674-8b59-32370338dcef,3,Shorts,medium,566
609,18c29626-95ce-41f0-9082-597ea2363c3b,269,Shorts,medium,776
610,807b9422-ae64-45ae-8dba-4a5dcda68bbc,152,Outwear,large,805
611,8acbe013-6f78-400b-a9e6-66144cf8574d,226,Pants,medium,333
612,27218d39-35f2-4e4d-963d-397d16c087e7,319,T-Shirt,small,467
613,2d88dcfb-2418-49fa-82b2-b5d4500ed542,226,Pants,large,794
618,5e36ffa0-fd70-4a61-9b63-bea16ce83616,27,Shorts,medium,718
619,78ba342e-239f-4b19-81ed-e0266331f71c,128,Dress,large,602
620,1d2a178d-8e5a-4aa7-9801-b3eb3f0967b8,116,T-Shirt,small,989
622,29ea96da-0051-47ba-adea-76ff6c5b817c,166,Pants,medium,691
623,27de089d-8509-479e-9d23-7b78f93e2480,124,Dress,small,845
624,f051ba41-a8e9-4898-b430-f75d8578041e,271,Shorts,small,480
626,f77bacce-2972-4b66-9abb-7ae7f7b44e53,23,Pants,large,527
627,877eebfc-1de1-4009-8362-e289d2891dea,166,Dress,medium,796
631,6ebafad6-334a-40c6-93c6-a3ab854f5efa,114,T-Shirt,medium,463
634,937e2c8f-500e-44fa-b2dc-e5e769e7c5a2,178,Dress,medium,245
635,cc0d271d-0cc4-4673-b3a2-6c5506f8a4dd,297,Pants,small,935
636,c96187e8-185a-48ce-aacb-29c41230dbb0,171,Shoes,small,738
637,f000dafc-8ea1-4354-8c2b-afea5e07f354,252,Longsleeve,small,556
638,6829991a-d8ef-49b6-a603-77059fe9f829,29,Shoes,medium,234
639,abca462f-8bc7-4f21-972e-0b5326043712,16,T-Shirt,large,725
640,14f765fd-d3f6-4c9f-8f91-df9562102171,142,Outwear,small,363
641,4068d0b4-56a5-4108-85c4-7c48c201147f,174,Dress,small,163
643,9f9f8f65-feb2-4e67-a41d-8be2b7b543da,248,T-Shirt,small,746
645,281902e9-43a3-4848-b9c7-c92eeb8a40a8,124,Dress,large,395
647,b92cd51b-f6ae-4912-acdd-31d5a2f146a6,344,T-Shirt,small,805
649,3c4bedd6-1073-4d9d-bb06-031f865f0846,217,Dress,large,320
650,0b55a8e8-0087-4c19-8729-b872718ff5ae,356,T-Shirt,large,469
651,b1c52857-da21-447d-9517-53947c47d989,293,T-Shirt,small,467
652,9b1ef77e-b7bf-45c5-a94b-34fa578ee24e,23,T-Shirt,medium,535
654,1b66c18a-6866-4e0e-a580-f0e65a23bd10,285,Longsleeve,large,343
655,aba9306d-e0dc-4717-915c-345ad637c4db,116,Pants,medium,265
656,55b4f2d7-56b3-4463-86ea-6cb821a2c68e,297,Longsleeve,medium,125
658,ccb1f914-c05b-4fd5-ab90-006b8e927485,152,Pants,large,573
659,a254b3ea-75fa-44f2-8c8f-beb159093b74,213,Longsleeve,medium,116
661,d5a61162-1cdb-4d17-8a19-c340d59d1a99,120,T-Shirt,small,191
662,16f2e166-c38a-4171-a5b2-e9f5c55fafc3,215,Pants,small,582
663,ed149619-b61a-4f21-9a5f-ba3799ebbc28,168,T-Shirt,medium,642
664,976ae836-d00a-4651-9456-4689c80b4a3f,27,T-Shirt,medium,304
665,5547a826-6dac-4eb9-84a6-8652b9ce0e54,98,T-Shirt,medium,601
666,79e3574b-361d-4c3a-b311-85c4ee1e784b,31,Pants,small,499
667,796012c8-ca16-4b87-ab83-e00e0a6a78f0,15,T-Shirt,large,306
668,d2313d1f-992d-4479-8c15-1d51678599ee,90,T-Shirt,small,718
669,a755c77a-2749-46a9-a5c3-75a02f2f2e9c,331,T-Shirt,large,245
671,b0fd4976-e666-4d48-bb49-193f6c93fd77,354,Longsleeve,large,200
672,9f0c5ed6-08d2-49dc-a27e-da7d9bb2e23a,330,Pants,small,979
673,fd2d5fd1-2572-48d1-a089-f44039543b50,166,Pants,medium,929
674,f309b378-084e-4709-9519-7087175395ca,226,Skirt,small,979
676,55694d05-4d0e-48cd-936a-3acd3761ceac,174,Dress,small,858
678,a47b61e3-5a1e-428c-80d4-31837e74fa20,198,Longsleeve,small,983
679,574a2370-af89-4c9a-bbb9-9acfd31489f3,297,Skirt,medium,272
680,9583c21e-bdf2-4259-a041-f8f5d0eaba74,195,Pants,small,601
681,c1df0487-20c3-4acc-a0d8-cfbf14942e2a,219,Skirt,medium,646
682,0c6472ac-e3f8-443b-a884-2e60562c35b1,146,Longsleeve,medium,383
685,6df15f1e-3e78-4bb3-b43a-a9d32b9b3ec9,12,Pants,small,969
686,6da4653c-905d-4257-aa82-824afda0c0a5,3,Skirt,large,632
687,c72791c2-090d-48c0-9117-b4da19f0fb7e,360,T-Shirt,small,919
688,5ecf5607-c36b-4185-9981-652804e04c8d,154,Outwear,medium,262
689,9c53a328-5193-4b5c-9d47-6f16a0f75571,198,Shirt,small,708
690,ea6195ca-94fd-4ffa-b133-81f56df1d446,217,Skirt,large,406
691,9846b8a6-b0c7-404d-9380-d23b1eeb40df,104,T-Shirt,small,438
692,4cf53bb2-dede-4173-8dc9-6599726b70b8,33,T-Shirt,large,154
693,e58c2375-a9cb-4226-b6a3-54126cad0451,167,Hat,large,432
694,b602653d-ecac-482d-abac-710a440ba811,360,T-Shirt,small,226
695,7dc9022e-5c1b-4d8e-8b36-8790f15f4b6d,292,Pants,medium,804
696,75861e58-b6fe-4008-a3e7-316af2e44354,159,T-Shirt,large,342
697,dfad87ed-9747-45a3-a6cb-68697882009a,15,Dress,small,960
698,1bd8978b-ddaf-463c-81e4-8e158d6f4120,211,Shorts,small,699
701,9ab72282-d7aa-43b0-a3ff-9cc168e51480,14,Longsleeve,large,602
702,8a34360e-9feb-4571-8e16-01d90f6576c7,128,Skirt,small,826
705,9f922e1a-0627-489b-9e0f-f8dd3fb520c9,292,Shoes,medium,563
706,c9d2ebc6-f77a-48dc-bb9d-1700c6e9b109,57,Outwear,large,334
707,0a69db60-c052-4b9a-a90d-e53120d091d5,232,Dress,large,795
708,8b8563c5-9eb1-4c44-9d52-acd22a8fe25d,168,Pants,small,137
709,3583f121-f3e0-4322-b9d3-84ec8bc6af28,65,T-Shirt,large,238
710,5929b529-0721-4778-a5eb-465e0a808e54,331,T-Shirt,medium,294
711,f31fd334-0aef-4c15-aba0-92aa541013b2,95,Shorts,medium,626
712,d330916e-20fa-47f6-8099-65399ad20265,336,Shorts,small,868
713,9f17c411-7406-4036-a44c-b6dbfe2b98b8,10,T-Shirt,medium,746
714,240bafc9-4c27-4d14-975a-4efe38c26cc8,103,Shoes,medium,100
715,d9cf6f6d-820e-4ec9-a5ad-4be0e2df3976,294,Shoes,medium,660
716,f86a5843-9501-438a-adfb-f48557a6e5fe,186,Pants,medium,195
718,d1181559-7d90-4d86-a007-c4abe422ed21,275,T-Shirt,small,512
720,50190d20-30c2-45de-8fba-0749a2223f31,168,T-Shirt,medium,954
721,e002937a-b018-41f6-9ccc-79c35f01b14d,92,Dress,large,528
722,6a8c7882-05af-49d4-9db7-cc50782b77f7,279,Shorts,small,334
723,0b20fabe-a5f2-4549-bbb2-504ee53dc89d,100,T-Shirt,small,448
724,b70c1c51-ecf2-4da0-897b-b563cb63b09f,319,Longsleeve,small,855
726,f6b3d8e8-af0b-4cdd-b821-6df326152dbf,125,Shirt,small,580
727,9d92e0e2-f5ae-45da-9c03-e782de380e88,173,Dress,small,938
728,a099199b-9ec3-4f63-a157-dbdb1757eae5,256,Dress,small,495
729,4a9ce2fd-5ffb-438a-93d6-83463910b87a,343,T-Shirt,medium,450
730,8e9a0079-75b0-4c3f-871e-b337b3217543,150,Shoes,large,515
731,c231b5c9-1886-469c-aaa4-14e9caf4252d,39,T-Shirt,small,985
733,87494101-57aa-4ef2-80d5-58d390ec72db,201,Hat,medium,150
734,35cc16d1-d4e6-4970-b0dd-0938053dd82a,152,Outwear,large,180
735,6f2e047c-673a-4d8a-ba75-f3ba4b23f22a,87,Pants,small,135
737,e3d30ea5-976b-45a8-a1e4-0fbcc7a045c2,18,Skirt,small,740
739,6b184036-28e9-43fb-93b7-1282efa405c8,35,Pants,medium,766
740,e55c3d9f-81f8-4e0c-9882-3a747ed4c676,339,Shorts,medium,856
742,d6c3190d-7c5f-4ac1-bffd-b5f26cabe3a1,150,Shoes,large,779
743,1c8e4388-c6db-42d7-9f9d-3311b1f9204d,164,Outwear,small,580
744,21a06a8f-583d-40c5-b5f8-2b735af0f8e5,121,Pants,small,567
745,22be984f-afa6-45a1-8895-a60e045f3382,167,Shoes,large,241
746,62609da4-6986-40f3-b88f-f3a6e55f6e6a,305,Pants,small,455
747,311ee106-2f12-4b1d-83fb-b3e597607cca,169,Outwear,medium,808
748,f74442f0-8a20-4b29-9221-38e11365ecb3,168,Longsleeve,small,570
753,7cc6005d-6efe-45d6-ace1-01af3470d456,369,T-Shirt,small,538
755,ee1376ab-f0e2-488e-ae2a-1154b070a500,150,Pants,large,226
757,0fd66046-0879-42ab-be2e-a919c8a82aab,169,Shoes,medium,128
758,fb90adff-1e63-476c-a8ad-b909a33f0069,65,Longsleeve,large,544
761,549efe03-629e-4620-9fe2-4ed3a9d856fd,158,Pants,small,379
763,d03275bf-bd54-4319-b036-31d7c697eed4,0,Shoes,medium,339
764,012d1ca9-baaf-4b01-8b60-955f3408b1b7,202,Pants,small,365
765,69b6cfc4-d73c-4dc6-ac21-a85a4dc5ab05,169,T-Shirt,large,793
766,955d8981-bfcc-4bca-8289-2d3bd3987b11,240,T-Shirt,large,204
767,58c792f7-57e0-4193-bd4e-6866fae890a0,287,Dress,small,532
768,49859c1d-7f36-4921-86e7-bca31a8c4651,218,T-Shirt,small,596
769,e2dd7cf5-e947-4f6f-b8c1-5014322954b7,285,Shoes,large,539
770,fe61785e-dadc-4195-9442-6bab7e94579f,116,Pants,medium,847
771,e616ac80-78f4-4c93-9b74-9aeb33afe435,240,Shirt,small,784
772,f207a364-bb40-42cd-a764-a2b9896705df,190,Hat,small,257
774,087effcb-4eb3-41c1-a0bb-ec5c489f972f,195,Shirt,small,593
775,194df73c-8468-4782-bcf6-8dd328c09f79,14,T-Shirt,medium,410
776,4d5d201a-11cb-4e5c-b291-9b8c833c4ddf,150,Skirt,large,502
778,da9a24f3-3bfd-420e-9f5f-12e67662d5af,125,Longsleeve,large,869
779,3ddf90e9-73ff-4abf-ac1d-b7480f584a77,0,Shoes,small,775
781,37f4410f-f017-4838-a202-58fb8ef6af42,100,T-Shirt,small,765
782,9253edb0-4880-48e4-a7c3-a3b40c837a3e,369,Dress,medium,562
784,7e3b9ab4-5fa2-4f6f-b6e3-db65bca8acaa,313,T-Shirt,large,649
785,99fdccb7-216b-46ce-88fd-15e79bccdeac,319,T-Shirt,small,742
786,edd3ea28-cfe9-4100-9283-d5781d1d5d52,245,Shoes,small,969
787,f24dcd9a-6597-412a-88b0-0ad7ef9aa2e8,33,T-Shirt,medium,354
788,10d807a5-fdbd-4b90-a70d-8e58c4d981d3,92,Shoes,small,307
789,d69680eb-4fdc-4783-b0d3-3b453f50069b,66,Dress,medium,549
790,e3b615cd-c024-41b3-b9fa-5040a23b2572,294,Shoes,small,194
791,8d985e5b-eba8-4955-a94f-ce133258c52e,202,Outwear,large,959
792,6f7e039f-85a2-47dd-9cc2-b2cbd64367a5,279,Skirt,small,938
793,5cb8b297-de57-4ee2-984a-7c9cdc748558,142,Dress,small,577
794,1cab0eb2-60f6-4d0a-a380-9a07b834d855,272,T-Shirt,medium,782
797,f193ccf6-820f-490f-9684-dce95800dbbd,57,Longsleeve,medium,810
798,24535295-abe3-4613-91f6-a7fe87954662,274,Shoes,large,583
800,4d14f447-f8b9-4633-bbc2-c5ce154a0389,17,Longsleeve,medium,635
801,12bfe0f0-accc-4539-ab51-53f63534938e,240,Pants,medium,855
803,d6f94413-4c6f-4ccc-b4ae-9af2c7bbacd1,370,T-Shirt,medium,935
804,a36dc7ad-29ab-4c1f-9701-45143aeb5424,166,Longsleeve,medium,739
805,f59d03e3-1dc0-4015-9e53-7a8925c372c5,195,T-Shirt,large,704
806,0982f691-f2ce-469b-b81e-6842b914632c,351,Pants,large,911
807,b8103736-7aaa-4161-9375-270b2148587d,287,Outwear,medium,232
808,f6c4457e-8a9a-48b7-8719-262132467d03,327,T-Shirt,small,154
809,5923677d-f3c1-461a-9e77-73858ad2dcbe,60,Shoes,medium,609
810,1e9db0bb-0f59-44e6-9787-50eaecfd6476,184,T-Shirt,small,769
811,45bd7880-dbba-4264-a4fd-c1b575b7c5ee,315,Dress,medium,640
812,047bf1cf-28e2-45e2-a96b-cc3def23f030,121,Hat,medium,509
813,c56e9fd6-e517-4871-91b7-91b7ea53604b,285,Shirt,large,310
814,ccb1280e-ae73-4884-b9bb-a73be3fac285,152,Outwear,small,765
815,3bc76eb3-1fd9-4244-80f0-e9fcd982c64c,264,Dress,small,392
816,661fff77-f427-4963-8d3a-2783343c547c,178,Pants,large,833
817,5ee53ada-dcce-4c0a-ba69-d0e8881985e3,274,Hat,large,214
818,47106cae-9eee-4147-bcd1-458f2f00fd3d,370,Pants,large,769
819,dec02b3b-638d-496d-b25d-92bce28c6f7b,43,Shorts,large,358
820,bf07c908-95fc-4525-99b7-a3e9c32df978,138,Pants,small,862
823,fd815439-7fee-40c7-8175-2f32596eb578,35,T-Shirt,medium,874
825,4c08ecd6-faf9-4dbb-ae7c-d66a880389e0,35,T-Shirt,large,660
826,82cc97d5-b719-4a00-b6d6-e7dfead3dd75,256,Pants,large,988
827,f91b69e7-8581-48e4-be8f-74941603673d,84,T-Shirt,medium,940
828,bdd8bca9-5f78-42d8-96ca-9cc1b8eed481,168,Outwear,medium,600
830,92e0e80a-d72a-4bed-9ee3-84343618f0bf,153,Skirt,medium,461
832,4114a9c0-eea0-442c-af14-8df6c586a016,12,Dress,medium,562
833,268d1b4b-4700-4468-aa52-eacf32a3e2bd,118,Shorts,medium,537
834,bf67fd60-a8ce-431e-949a-0d841957de4f,252,Shorts,large,226
835,5e04aaf0-8c4e-40d4-b1fa-738f572b66bc,215,T-Shirt,large,296
837,58d7105d-ec37-4cda-8bf8-7dd2c7b1bf6e,153,Skirt,large,190
838,b571d681-dbca-42bd-8de4-3f863e8bffe7,120,Pants,medium,510
839,7f9275de-c63f-46f2-8328-38bf0ae69655,123,T-Shirt,small,107
841,99f5d28d-765f-4b2f-8e83-1feba2166a6b,243,Dress,small,567
843,6e28fa59-5fe0-418a-ab6a-9b7e1cc9972a,250,Outwear,medium,493
845,a5625e10-a1f1-4744-987e-851af2d11a00,218,Dress,medium,290
847,2f4e36dd-67e8-47ad-a7d9-1c211fd1b0e3,138,T-Shirt,small,774
848,8562c30c-623c-49b5-8a9b-b7fefae16eda,218,Shorts,small,160
850,fe9bcc3e-f381-4243-ac65-d1a4fd29b70f,219,Dress,medium,363
851,2fff27df-def9-4410-962e-cbba35a6b29f,370,T-Shirt,small,896
852,c560e383-7599-4112-b2d3-482c38aa51e3,240,Shirt,medium,194
853,e62cfe93-94cd-4c40-bd67-62ddbede6b6a,186,Longsleeve,small,652
854,df545cf1-5461-4745-8e32-c7e6e1247d2e,166,Longsleeve,small,569
855,e4426e67-a4b0-430f-81cb-3ea2c8544027,164,Shoes,medium,760
857,edd05195-8ce4-4737-a6f1-e46c174ec6c0,0,Dress,small,878
858,a1a6a9c2-8e49-4dc5-9c15-7ded378a8956,178,T-Shirt,medium,613
859,e7d4544f-a4d5-4fde-aedb-dd9117a68b31,293,T-Shirt,small,789
860,0da586b0-bbfb-44fd-a629-12aee2b1d430,82,Skirt,medium,293
863,651173e6-0a94-419a-8a9c-5d9fa4de6ab3,211,T-Shirt,large,435
864,0f8c39ba-e2b1-4c94-be5e-6ac2d924f7ed,290,Skirt,large,534
865,36851ced-845f-467e-9e75-cc414246368f,131,Pants,large,295
866,e1c0dde2-e9ef-42d0-a8b0-fff052011195,150,Longsleeve,small,954
867,f6943183-e0e0-4b1b-a11b-451941bc523f,77,Longsleeve,large,348
871,594f21c3-76f2-47e6-bb94-9975a455742a,38,Pants,medium,769
872,82d5ab12-46d6-42e6-ba19-4f3b4c70b678,336,T-Shirt,small,565
874,567298c6-e892-4aa3-bac6-4f8993ee23c0,57,Skirt,large,750
875,cc8316bf-7f34-469f-8998-e637f3146524,330,Outwear,large,320
876,4e788cda-1b2a-43dd-ad4f-8a275475ea88,72,Dress,small,372
877,6ce272a4-4012-4dbb-bdc6-762e922036d1,187,Shirt,medium,253
879,206b6566-5e0d-4a73-8117-7f55124f1a95,78,Shoes,medium,378
880,cc5dcadb-144d-4acf-9de7-fe8cda59e891,364,Pants,large,539
881,36531270-9901-40b4-adb7-dda831ed614b,139,Shorts,large,915
882,57ee7a69-2895-4752-9f8c-e796ae63f91e,164,Shirt,small,375
884,824014f4-825b-4bf2-835e-e3b8b7d0f387,217,Dress,medium,187
885,047ea75e-1f1d-46a0-bcbc-5210dc465eb3,154,Hat,medium,898
886,af3ca392-82ed-474b-a346-7d6cf8937f2c,17,T-Shirt,small,741
887,1fb0b8b0-f8c2-45ce-8405-e2b86199475f,100,T-Shirt,medium,604
888,ab70eea8-6103-4dbc-a135-8085d222f03a,0,Shoes,small,689
889,1eab35b4-7931-4cf6-8768-509ceee15308,18,T-Shirt,medium,871
891,5bb7f045-6716-49e8-be40-09ba71efdf69,240,Shorts,small,752
894,41f35a3f-4592-4e50-a3ae-67568ed52754,166,Dress,medium,335
895,4069caee-07be-422f-a9f9-5fdcd97b159f,234,T-Shirt,medium,227
896,707517ad-af0a-44d0-beee-88f6d5cce901,95,Shirt,small,602
897,ef8d972e-d971-48d4-85b0-ca34297e6f3e,287,Dress,medium,299
898,832898d6-3ac7-472b-835b-4dd3e5843342,95,Shirt,medium,642
900,70a61a27-9d6b-449a-b4b0-826da05ce2a7,186,Hat,large,749
901,9b68ea5b-6589-4468-bad4-231cf47a60ae,72,Shoes,small,591
902,4a999110-5b25-48d1-89eb-6d25c38d9db6,82,Dress,medium,120
904,735b2cb6-8cd8-4103-8e8e-85888a6acb71,78,Pants,large,813
907,427d9739-ea21-4885-b9c2-31ccde4af5f0,319,Longsleeve,large,515
911,ac18eb84-4759-4a12-b935-6f1f2a7b276d,348,Longsleeve,small,407
913,78ca5eae-827e-4966-9fee-420e85cf95e2,221,Outwear,medium,261
914,ad90a331-f35b-49e1-8321-2e916c637f1f,112,T-Shirt,small,968
917,dc5a3af4-733f-4f4c-95e4-7da9b430397d,297,Shirt,small,224
918,6e70492a-b2c9-4fcd-8bd4-5395af5a9e26,15,Pants,large,555
919,049e77f5-2a28-457a-9d27-2edb3da2fd7f,77,Longsleeve,large,170
920,59da8ee6-32a7-44f0-abf2-b53b1f6448af,9,Pants,large,937
921,831722d0-3e3c-4ecd-b3b3-14dd0ea222bc,102,Pants,medium,975
922,bc34145a-3844-4c08-a7a2-c45321541f57,153,Skirt,medium,565
924,d3f1b7f2-e9ce-468e-9960-feeebabc71ad,218,T-Shirt,large,589
926,5d35805d-9064-430c-90f9-a9395d116a8c,5,T-Shirt,medium,320
927,e7dd97e3-73bf-4443-afc7-7b439d94ebd4,62,T-Shirt,small,572
929,d0a29706-9357-43c5-9d1d-4b302274c2a4,139,Hat,medium,593
930,4e620c49-948c-4cb2-9164-09853d82b816,159,T-Shirt,large,998
933,28fe53cd-73db-4b29-b73e-50500b134413,6,T-Shirt,large,978
934,e896e472-b3fe-4c65-b746-673635fc07fa,14,T-Shirt,large,621
935,053689bb-5928-489b-aeaf-dfb969b05e93,173,Dress,large,111
936,1d08ddfe-dfd4-4bf9-81a7-9cc8dfa2833f,118,Skirt,medium,362
937,6bf2943b-8632-4133-8072-2f5106d09aa9,285,Hat,large,756
939,552bd3bb-0917-49d0-8c89-df06d1d6dcba,293,Shoes,small,291
940,420a80c4-dfc9-4cc3-8de6-42765b92bb4b,193,Shirt,medium,861
941,2153199f-0a48-4334-bb12-51e07486b5c0,125,Longsleeve,medium,213
943,e65675dd-f751-40ee-8af6-2407514f1409,218,T-Shirt,large,882
944,7405eabb-acec-426a-bfa3-a0533b1778e0,174,Dress,large,598
945,c6549bb4-9aaf-4c59-b680-6b52374e3c5b,192,Shorts,large,607
946,6b801e31-9073-40dd-aa87-956ce6c02c7c,344,Dress,small,644
947,7965e4d8-6324-4898-a977-eb9a95b974b4,178,Longsleeve,large,161
949,69db5cf5-f331-4bb6-a610-f49d2a514150,201,Shorts,medium,914
950,eb56158d-dc68-4d2f-bff1-96ddb8a92b4f,62,T-Shirt,large,706
951,ac07a0bf-533e-4e22-9b8d-35cec894b207,331,Shoes,small,134
954,665eb04c-f6ca-41b1-93c7-390124f21243,29,Outwear,medium,687
955,6a99b56f-1340-4b74-a8a1-d08f082469f3,280,Shorts,medium,990
